Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,LandContour,LotConfig,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,SalePrice
772,20,RL,67.0,8877,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,4,5,1951,1951,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,102000
773,80,RL,94.0,7819,Reg,Edwards,Lvl,Inside,Norm,1Fam,SLvl,6,5,1976,1976,Plywood,Plywood,,0.0,TA,TA,CBlock,107000
774,20,RL,70.0,10150,Reg,NAmes,Lvl,Inside,Feedr,1Fam,1Story,5,5,1958,1958,Wd Sdng,Wd Sdng,,1.0,TA,TA,CBlock,114500
775,20,RL,110.0,14226,Reg,NridgHt,Lvl,Corner,Norm,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,395000
776,120,RM,32.0,4500,Reg,Mitchel,Lvl,FR2,Norm,TwnhsE,1Story,6,5,1998,1998,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,162000
777,20,RL,86.0,11210,IR1,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,221500
778,20,RL,100.0,13350,IR1,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,5,1974,1974,HdBoard,Plywood,,0.0,TA,TA,CBlock,142500
779,90,RH,60.0,8400,Reg,SawyerW,Lvl,Inside,Feedr,Duplex,1Story,5,5,1977,1977,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,144000
780,90,RL,78.0,10530,Reg,Mitchel,Lvl,Inside,Norm,Duplex,SFoyer,6,5,1977,1977,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,135000
781,20,RL,63.0,7875,Reg,Gilbert,Lvl,Inside,Norm,1Fam,1Story,7,5,1995,1996,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,176000
782,60,RL,65.0,7153,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,6,5,1992,1992,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,175900
783,20,RL,67.0,16285,IR2,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2001,2002,VinylSd,VinylSd,,0.0,Gd,TA,PConc,187100
784,85,RL,,9101,IR1,Mitchel,Lvl,Corner,Norm,1Fam,SFoyer,5,6,1978,1978,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,165500
785,75,RM,35.0,6300,Reg,OldTown,Lvl,Inside,Norm,1Fam,2.5Unf,6,6,1914,2001,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,128000
786,20,RL,,9790,Reg,NWAmes,Lvl,Inside,Feedr,1Fam,1Story,6,5,1967,1967,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,161500
787,50,RM,60.0,10800,Reg,OldTown,Lvl,Inside,Artery,1Fam,1.5Fin,5,6,1915,1950,MetalSd,MetalSd,,0.0,TA,Gd,PConc,139000
788,60,RL,76.0,10142,IR1,SawyerW,Lvl,Inside,Norm,1Fam,2Story,7,5,2004,2004,VinylSd,VinylSd,,0.0,Gd,TA,PConc,233000
789,20,RM,50.0,6000,Reg,OldTown,Lvl,Corner,Norm,1Fam,1Story,4,7,1954,2000,MetalSd,MetalSd,,0.0,TA,TA,CBlock,107900
790,60,RL,,12205,IR1,ClearCr,Low,Inside,Norm,1Fam,2Story,6,8,1966,2007,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,187500
791,120,RL,43.0,3182,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,160200
792,80,RL,,11333,IR1,Mitchel,Lvl,Corner,Norm,1Fam,SLvl,6,5,1976,1976,HdBoard,HdBoard,,0.0,TA,TA,PConc,146800
793,60,RL,92.0,9920,IR1,NoRidge,Lvl,CulDSac,Norm,1Fam,2Story,7,5,1996,1997,MetalSd,MetalSd,,0.0,Gd,TA,PConc,269790
794,20,RL,76.0,9158,Reg,Somerst,Lvl,Inside,Norm,1Fam,1Story,8,5,2007,2007,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,225000
795,60,RL,,10832,IR1,Gilbert,Lvl,Corner,Norm,1Fam,2Story,7,5,1994,1996,MetalSd,MetalSd,,0.0,Gd,TA,PConc,194500
796,60,RL,70.0,8400,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,6,6,1980,1981,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,171000
797,20,RL,71.0,8197,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,6,5,1977,1977,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,143500
798,20,RL,57.0,7677,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1953,1953,VinylSd,VinylSd,,0.0,TA,TA,CBlock,110000
799,60,RL,104.0,13518,Reg,NridgHt,Lvl,Inside,Norm,1Fam,2Story,9,5,2008,2009,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,485000
800,50,RL,60.0,7200,Reg,SWISU,Lvl,Corner,Feedr,1Fam,1.5Fin,5,7,1937,1950,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,175000
801,60,RL,79.0,12798,IR1,ClearCr,HLS,Inside,Feedr,1Fam,2Story,6,5,1997,1997,VinylSd,VinylSd,,0.0,TA,TA,PConc,200000
802,30,RM,40.0,4800,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1Story,4,7,1916,1990,MetalSd,MetalSd,,0.0,TA,TA,CBlock,109900
803,60,RL,63.0,8199,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,2005,2005,WdShing,Wd Shng,,0.0,Gd,TA,PConc,189000
804,60,RL,107.0,13891,Reg,NridgHt,Lvl,Inside,Norm,1Fam,2Story,9,5,2008,2009,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,582933
805,20,RL,75.0,9000,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1954,1954,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,118000
806,20,RL,91.0,12274,IR1,Somerst,Lvl,FR2,Norm,1Fam,1Story,7,5,2008,2008,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,227680
807,80,RL,75.0,9750,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,5,5,1967,1967,VinylSd,VinylSd,,0.0,TA,TA,PConc,135500
808,70,RL,144.0,21384,Reg,BrkSide,Lvl,Inside,Norm,1Fam,2Story,5,6,1923,2004,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,223500
809,80,RL,85.0,13400,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,5,5,1966,1966,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,159950
810,75,RM,90.0,8100,Reg,OldTown,Lvl,Corner,Norm,1Fam,2.5Unf,5,5,1898,1965,AsbShng,AsbShng,,0.0,TA,TA,PConc,106000
811,20,RL,78.0,10140,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1974,1999,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,181000
812,120,RM,,4438,Reg,CollgCr,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,144500
813,20,C (all),66.0,8712,Reg,IDOTRR,Bnk,Inside,Norm,1Fam,1Story,5,5,1952,1952,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,55993
814,20,RL,75.0,9750,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1958,1958,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,157900
815,50,RL,45.0,8248,Reg,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1918,1950,Stucco,Stucco,,0.0,TA,TA,BrkTil,116000
816,20,RL,48.0,12137,IR2,CollgCr,Lvl,CulDSac,Norm,1Fam,1Story,7,5,1998,1998,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,224900
817,20,RL,,11425,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,6,1954,1954,BrkFace,BrkFace,,0.0,TA,TA,CBlock,137000
818,20,RL,,13265,IR1,Mitchel,Lvl,CulDSac,Norm,1Fam,1Story,8,5,2002,2002,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,271000
819,80,RL,80.0,8816,Reg,ClearCr,Lvl,Inside,Norm,1Fam,SLvl,6,7,1971,1971,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,155000
820,120,RL,44.0,6371,IR1,NridgHt,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2009,2010,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,224000
821,60,RL,72.0,7226,IR1,CollgCr,Lvl,CulDSac,Norm,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,183000
822,20,RM,60.0,6000,Reg,OldTown,Bnk,Inside,Norm,2fmCon,1Story,4,4,1953,1953,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,93000
823,60,RL,,12394,IR1,Gilbert,Lvl,Corner,Norm,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,225000
824,50,RL,60.0,9900,Reg,SWISU,Lvl,Inside,Norm,1Fam,1.5Fin,6,7,1940,1950,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,139500
825,20,FV,81.0,11216,Reg,Somerst,Lvl,Inside,Norm,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,232600
826,20,RL,114.0,14803,Reg,NridgHt,Lvl,Inside,PosN,1Fam,1Story,10,5,2007,2008,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,385000
827,45,RM,50.0,6130,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1.5Unf,5,6,1924,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,109500
828,20,RL,65.0,8529,IR1,SawyerW,Lvl,Inside,Norm,1Fam,1Story,7,5,2001,2001,VinylSd,VinylSd,,0.0,Gd,TA,PConc,189000
829,60,RL,,28698,IR2,ClearCr,Low,CulDSac,Norm,1Fam,2Story,5,5,1967,1967,Plywood,Plywood,,0.0,TA,TA,PConc,185000
830,160,FV,24.0,2544,Reg,Somerst,Lvl,Inside,Norm,Twnhs,2Story,7,5,2005,2005,MetalSd,MetalSd,,0.0,Gd,TA,PConc,147400
831,20,RL,80.0,11900,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,5,1957,1957,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,166000
832,160,FV,30.0,3180,Reg,Somerst,Lvl,Inside,Norm,TwnhsE,2Story,7,5,2005,2005,MetalSd,MetalSd,,0.0,TA,TA,PConc,151000
833,60,RL,44.0,9548,IR1,CollgCr,Lvl,CulDSac,Norm,1Fam,2Story,7,6,2003,2003,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,237000
834,20,RL,100.0,10004,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1964,1964,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,167000
835,20,RL,75.0,7875,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1961,1961,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,139950
836,20,RL,60.0,9600,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,4,7,1950,1995,VinylSd,HdBoard,,0.0,TA,TA,CBlock,128000
837,30,RM,90.0,8100,Reg,OldTown,Lvl,Inside,Norm,1Fam,1Story,5,6,1948,1973,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,153500
838,160,RM,21.0,1680,Reg,BrDale,Lvl,Inside,Norm,Twnhs,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,100000
839,20,RL,75.0,9525,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,5,6,1995,2006,VinylSd,VinylSd,,0.0,TA,TA,PConc,144000
840,50,RL,70.0,11767,Reg,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,5,6,1946,1995,MetalSd,MetalSd,,0.0,TA,TA,CBlock,130500
841,70,RH,,12155,IR1,SWISU,Lvl,Inside,Norm,1Fam,2Story,6,8,1925,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,140000
842,70,RM,60.0,10440,Reg,OldTown,Lvl,Inside,Norm,1Fam,2Story,5,8,1904,2002,MetalSd,MetalSd,,0.0,TA,TA,PConc,157500
843,80,RL,82.0,9020,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,6,7,1966,1966,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,174900
844,90,RL,80.0,8000,Reg,NAmes,Lvl,Corner,Artery,Duplex,1Story,5,4,1961,1961,BrkFace,BrkFace,,0.0,TA,TA,CBlock,141000
845,50,RM,100.0,12665,IR1,OldTown,Lvl,Inside,Artery,1Fam,1.5Fin,5,8,1915,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,153900
846,85,RL,,16647,IR1,Sawyer,Lvl,CulDSac,RRAe,1Fam,SFoyer,5,5,1975,1981,HdBoard,HdBoard,,0.0,TA,TA,CBlock,171000
847,60,RL,75.0,9317,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,7,5,1993,1993,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,213000
848,20,RL,36.0,15523,IR1,CollgCr,Lvl,CulDSac,Norm,1Fam,1Story,5,6,1972,1972,HdBoard,Plywood,,0.0,TA,TA,CBlock,133500
849,50,RL,75.0,45600,IR2,ClearCr,Bnk,Inside,Norm,1Fam,1.5Fin,6,8,1908,1997,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,240000
850,80,RL,80.0,9600,Reg,Veenker,Lvl,FR2,Feedr,1Fam,SLvl,6,7,1976,1994,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,187000
851,120,RM,36.0,4435,Reg,CollgCr,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2003,2003,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,131500
852,120,RL,,3196,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2003,2003,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,215000
853,75,RL,53.0,7128,Reg,Crawfor,Lvl,Inside,Norm,1Fam,2.5Unf,7,5,1941,1950,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,164000
854,80,RL,,12095,IR1,NAmes,Lvl,Corner,Norm,1Fam,SLvl,6,6,1964,1964,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,158000
855,20,RL,102.0,17920,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,4,1955,1974,Wd Sdng,Plywood,,0.0,TA,TA,CBlock,170000
856,20,RL,,6897,IR1,Sawyer,Lvl,Corner,Norm,1Fam,1Story,5,8,1962,2010,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,127000
857,80,RL,,10970,IR1,CollgCr,Low,Inside,Norm,1Fam,SLvl,6,6,1978,1978,Plywood,HdBoard,,0.0,TA,TA,CBlock,147000
858,60,RL,65.0,8125,Reg,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,1994,1995,HdBoard,HdBoard,,0.0,TA,TA,PConc,174000
859,20,RL,80.0,10400,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,7,5,1976,1976,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,152000
860,60,RL,,11029,IR1,NWAmes,Lvl,Corner,PosA,1Fam,2Story,6,7,1968,1984,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,250000
861,50,RL,55.0,7642,Reg,Crawfor,Lvl,Corner,Norm,1Fam,1.5Fin,7,8,1918,1998,Wd Sdng,Wd Sdng,,0.0,Gd,TA,BrkTil,189950
862,190,RL,75.0,11625,Reg,Sawyer,Lvl,Inside,Norm,2fmCon,1Story,5,4,1965,1965,Plywood,HdBoard,,0.0,TA,TA,PConc,131500
863,20,RL,81.0,9672,Reg,SawyerW,Lvl,Corner,Norm,1Fam,1Story,6,5,1984,1985,HdBoard,Plywood,,0.0,TA,TA,PConc,152000
864,20,RL,70.0,7931,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,BrkFace,Plywood,,0.0,TA,TA,CBlock,132500
865,20,FV,72.0,8640,Reg,Somerst,Lvl,Inside,Norm,1Fam,1Story,7,5,2007,2008,VinylSd,VinylSd,,0.0,Gd,TA,PConc,250580
866,20,RL,,8750,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1970,1970,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,148500
867,20,RL,67.0,10656,IR1,Timber,HLS,Inside,Norm,1Fam,1Story,8,5,2006,2007,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,248900
868,20,RL,85.0,6970,Reg,Sawyer,Lvl,Corner,Feedr,1Fam,1Story,4,5,1961,1961,VinylSd,VinylSd,,0.0,TA,TA,CBlock,129000
869,60,RL,,14762,IR2,Gilbert,Lvl,Corner,Feedr,1Fam,2Story,5,6,1948,1950,Plywood,Plywood,,0.0,TA,TA,Slab,169000
870,60,RL,80.0,9938,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,7,5,1993,1994,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,236000
871,20,RL,60.0,6600,Reg,NAmes,Lvl,Inside,PosN,1Fam,1Story,5,5,1962,1962,MetalSd,MetalSd,,0.0,TA,TA,CBlock,109500
872,60,RL,70.0,8750,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,6,5,1998,1998,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,200500
873,20,RL,74.0,8892,Reg,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,7,1953,1996,WdShing,Wd Shng,,0.0,Gd,TA,Stone,116000
874,40,RL,60.0,12144,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1949,1950,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,133000
875,50,RM,52.0,5720,Reg,OldTown,Lvl,Inside,Artery,1Fam,1.5Fin,5,6,1941,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,66500
876,60,FV,75.0,9000,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,8,5,2007,2007,CemntBd,CmentBd,,0.0,Gd,TA,PConc,303477
877,20,RL,94.0,25286,Reg,Mitchel,HLS,Inside,Norm,1Fam,1Story,4,5,1963,1963,HdBoard,Plywood,,0.0,TA,TA,PConc,132250
878,60,RL,74.0,8834,Reg,NridgHt,Lvl,Inside,Norm,1Fam,2Story,9,5,2004,2005,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,350000
879,85,RL,88.0,11782,IR1,Sawyer,Lvl,Inside,Norm,1Fam,SFoyer,5,7,1961,1995,HdBoard,HdBoard,,0.0,TA,TA,CBlock,148000
880,20,RL,,7000,IR1,CollgCr,Lvl,CulDSac,Norm,1Fam,1Story,5,8,1978,2005,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,136500
881,20,RL,60.0,7024,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,5,5,2005,2006,VinylSd,VinylSd,,0.0,TA,TA,PConc,157000
882,50,RL,44.0,13758,IR1,Timber,Lvl,CulDSac,Norm,1Fam,1.5Fin,7,5,1990,1991,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,187500
883,60,RL,,9636,IR1,Gilbert,Lvl,Corner,Norm,1Fam,2Story,6,5,1992,1993,VinylSd,VinylSd,,0.0,TA,TA,PConc,178000
884,75,RL,60.0,6204,Reg,SWISU,Bnk,Inside,Norm,1Fam,2.5Fin,4,5,1912,1950,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,118500
885,20,RL,65.0,7150,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1967,1967,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,100000
886,120,FV,50.0,5119,IR1,Somerst,Lvl,CulDSac,Norm,TwnhsE,1Story,9,5,1999,2000,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,328900
887,90,RL,70.0,8393,Reg,NAmes,Lvl,Corner,Norm,Duplex,1Story,5,5,1959,2005,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,145000
888,50,RL,59.0,16466,IR1,Edwards,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1955,1955,MetalSd,MetalSd,,0.0,TA,Gd,PConc,135500
889,20,RL,95.0,15865,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,8,6,1970,1970,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,268000
890,20,RL,128.0,12160,Reg,NAmes,Lvl,Inside,Feedr,1Fam,1Story,6,4,1953,1953,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,149500
891,50,RL,60.0,8064,Reg,NAmes,Lvl,Corner,Artery,1Fam,1.5Fin,5,7,1949,2006,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,122900
892,60,RL,70.0,11184,Reg,Sawyer,Lvl,Inside,Norm,1Fam,2Story,6,5,1978,1978,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,172500
893,20,RL,70.0,8414,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,6,8,1963,2003,HdBoard,HdBoard,,0.0,TA,TA,CBlock,154500
894,20,RL,,13284,Reg,Sawyer,Lvl,Inside,PosN,1Fam,1Story,5,5,1954,1954,Wd Sdng,Plywood,,0.0,TA,TA,PConc,165000
895,90,RL,64.0,7018,Reg,SawyerW,Bnk,Inside,Norm,Duplex,1Story,5,5,1979,1979,Plywood,Plywood,,0.0,TA,TA,Slab,118858
896,60,RL,71.0,7056,Reg,NAmes,Lvl,Inside,Norm,1Fam,2Story,6,5,1963,1963,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,140000
897,30,RM,50.0,8765,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1Story,4,6,1936,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,106500
898,90,RL,64.0,7018,Reg,SawyerW,Lvl,Inside,Feedr,Duplex,2Story,5,5,1979,1979,Plywood,Plywood,,0.0,TA,TA,Slab,142953
899,20,RL,100.0,12919,IR1,NridgHt,Lvl,Inside,Norm,1Fam,1Story,9,5,2009,2010,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,611657
900,20,RL,65.0,6993,Reg,Sawyer,Lvl,Inside,Feedr,1Fam,1Story,5,7,1961,1994,HdBoard,Plywood,,0.0,TA,TA,CBlock,135000
901,20,RL,,7340,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,4,6,1971,1971,HdBoard,HdBoard,,0.0,TA,TA,CBlock,110000
902,20,RL,64.0,8712,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1957,2000,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,153000
903,60,RL,63.0,7875,Reg,Gilbert,Lvl,Inside,Norm,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,180000
904,20,RL,50.0,14859,IR1,Gilbert,HLS,CulDSac,Norm,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,240000
905,20,RL,,6173,IR1,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,6,1967,1967,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,125500
906,20,RL,80.0,9920,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1954,1954,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,128000
907,20,RL,116.0,13501,IR1,Somerst,Lvl,Corner,Norm,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,255000
908,50,RL,86.0,11500,IR1,Crawfor,Lvl,Inside,Norm,1Fam,1.5Fin,7,7,1936,1987,BrkFace,BrkFace,,0.0,Gd,TA,CBlock,250000
909,20,RL,,8885,IR1,Mitchel,Low,Inside,Norm,1Fam,1Story,5,5,1983,1983,HdBoard,HdBoard,,0.0,TA,TA,CBlock,131000
910,60,RL,149.0,12589,IR2,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,5,2005,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,174000
911,90,RL,80.0,11600,Reg,NAmes,Lvl,Corner,Feedr,Duplex,2Story,5,5,1960,1960,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,154300
912,20,RL,,9286,IR1,CollgCr,Lvl,CulDSac,Norm,1Fam,1Story,5,7,1977,1989,HdBoard,Plywood,,0.0,TA,TA,CBlock,143500
913,30,RM,51.0,6120,Reg,BrkSide,Lvl,Inside,Norm,1Fam,1Story,5,7,1925,1950,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,88000
914,90,RH,82.0,6270,Reg,Crawfor,HLS,Inside,Norm,Duplex,2Story,5,6,1949,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,145000
915,160,FV,30.0,3000,Reg,Somerst,Lvl,Inside,Norm,TwnhsE,2Story,6,5,2009,2009,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,173733
916,160,RM,21.0,2001,Reg,MeadowV,Lvl,Inside,Norm,Twnhs,2Story,4,5,1970,1970,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,75000
917,20,C (all),50.0,9000,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1Story,2,3,1949,1950,AsbShng,AsbShng,,0.0,TA,TA,CBlock,35311
918,20,RL,,17140,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,4,6,1956,1956,VinylSd,VinylSd,,0.0,TA,TA,CBlock,135000
919,60,RL,103.0,13125,IR1,SawyerW,Lvl,Corner,Norm,1Fam,2Story,7,5,1991,1991,HdBoard,HdBoard,,0.0,Gd,TA,PConc,238000
920,20,RL,87.0,11029,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,6,8,1958,2002,MetalSd,MetalSd,,0.0,Ex,TA,CBlock,176500
921,60,RL,70.0,8462,IR1,SawyerW,Lvl,Inside,Norm,1Fam,2Story,6,5,1994,1994,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,201000
922,90,RL,67.0,8777,Reg,Edwards,Lvl,Inside,Feedr,Duplex,1.5Fin,5,7,1900,2003,MetalSd,MetalSd,,0.0,TA,TA,CBlock,145900
923,20,RL,65.0,10237,Reg,Gilbert,Lvl,Inside,RRAn,1Fam,1Story,6,5,2005,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,169990
924,120,RL,50.0,8012,Reg,SawyerW,Lvl,Inside,Norm,TwnhsE,1Story,6,5,1993,1994,Plywood,Plywood,,0.0,Gd,TA,PConc,193000
925,20,RL,79.0,10240,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,6,1980,1980,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,207500
926,20,RL,,15611,IR1,NWAmes,Lvl,Corner,Norm,1Fam,1Story,5,6,1977,1977,VinylSd,VinylSd,,0.0,TA,TA,PConc,175000
